VIEW_SCHEMA,VIEW_NAME,TABLE_SCHEMA,TABLE_NAME,COLUMN_NAME
FUSION,System User,FUSION,SystemUser,processid
FUSION,System User,FUSION,SystemUser,queueid
FUSION,System User,FUSION,SystemUser,salutation
FUSION,System User,FUSION,SystemUser,setupusername
FUSION,System User,FUSION,SystemUser,sharepointemailaddress
FUSION,System User,FUSION,SystemUser,siteid
FUSION,System User,FUSION,SystemUser,siteidname
FUSION,System User,FUSION,SystemUser,skills
FUSION,System User,FUSION,SystemUser,stageid
FUSION,System User,FUSION,SystemUser,systemuserid
FUSION,Funding Decision Audit,FUSION,SystemUser,systemuserid
FUSION,Planned Investment,FUSION,SystemUser,systemuserid
FUSION,System User,FUSION,SystemUser,territoryid
FUSION,System User,FUSION,SystemUser,territoryidname
FUSION,System User,FUSION,SystemUser,title
FUSION,System User,FUSION,SystemUser,traversedpath
FUSION,System User,FUSION,SystemUser,userlicensetype
FUSION,System User,FUSION,SystemUser,userpuid
FUSION,System User,FUSION,SystemUser,windowsliveid
FUSION,Funding Decision Stage,FUSION,Funding Decision Audit,Funding Brief Id
FUSION,Funding Decision Stage,FUSION,Funding Decision Audit,Funding Decision Id
FUSION,Funding Decision Stage,FUSION,Funding Decision Audit,Pending Action From
FUSION,Funding Decision Stage,FUSION,Funding Decision Audit,Status Code Name
FUSION,Funding Decision Stage,FUSION,Funding Decision Audit,Date From
FUSION,Funding Decision Stage,FUSION,Funding Decision Audit,Date To
FUSION,Performance Report Assessment,FUSION,pmc_activityreview,pmc_activityreviewid
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_activityreviewid
FUSION,Grant Activity KPI Assessment,FUSION,pmc_activityreview,pmc_activityreviewid
GPS,Grant Activity Performance,FUSION,pmc_activityreview,pmc_activityreviewid
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_daysoverdue
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_duedate
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_enddate
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_findings
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_formreceiveddate
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_formsentdate
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_grantactivityid
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_milestoneid
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_name
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_result
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_resultname
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewertype
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewertypename
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewgrouping
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewid
FUSION,Grant Activity KPI Assessment,FUSION,pmc_activityreview,pmc_reviewid
FUSION,Performance Report Assessment,FUSION,pmc_activityreview,pmc_reviewid
GPS,Grant Activity Performance,FUSION,pmc_activityreview,pmc_reviewid
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewstage
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewstagename
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewsubtype
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewtype
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_reviewtypename
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_score
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_startdate
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_statuschangeotherreason
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_statuschangereason
FUSION,Grant Activity Review,FUSION,pmc_activityreview,pmc_title
FUSION,Grant Activity Review,FUSION,pmc_activityreview,statecodename
FUSION,Grant Activity Review,FUSION,pmc_activityreview,statuscodename
ESS,CDP Job Seeker Characteristics Month End,ESS,CDP_Js_Char_Month_End,JS Char Effective Start Date
ESS,CDP Job Seeker Characteristics Month End,ESS,CDP_Js_Char_Month_End,JS Char Effective End Date
ESS,CDP Job Seeker Characteristics Month End,ESS,CDP_Js_Char_Month_End,Month End
FUSION,Grant Management Unit Alternate Name,FUSION,pmc_alternatename,pmc_agencyregionid
FUSION,NIAA Region Alternate Name,FUSION,pmc_alternatename,pmc_agencyregionid
FUSION,NIAA Region Alternate Name,FUSION,pmc_alternatename,pmc_agencyregionidname
FUSION,NIAA Region Alternate Name,FUSION,pmc_alternatename,pmc_alternatename
FUSION,Programme Alternate Name,FUSION,pmc_alternatename,pmc_alternatename
FUSION,Grant Management Unit Alternate Name,FUSION,pmc_alternatename,pmc_alternatename
FUSION,Programme Component Alternate Name,FUSION,pmc_alternatename,pmc_alternatename
FUSION,Programme Component Alternate Name,FUSION,pmc_alternatename,pmc_alternatenameid
FUSION,Grant Management Unit Alternate Name,FUSION,pmc_alternatename,pmc_alternatenameid
FUSION,Programme Alternate Name,FUSION,pmc_alternatename,pmc_alternatenameid
FUSION,NIAA Region Alternate Name,FUSION,pmc_alternatename,pmc_alternatenameid
FUSION,Programme Component Alternate Name,FUSION,pmc_alternatename,pmc_programmecomponentidid
FUSION,Programme Alternate Name,FUSION,pmc_alternatename,pmc_programmeid
FUSION,Programme Alternate Name,FUSION,pmc_alternatename,statecodename
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,EXTRACT_DATE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CLAIM_ID
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,YPY_STATUS_CODE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CMY_RATE_TYPE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CVC_CONTRACT_ID
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CVC_CONTR_TYPE_CD
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,START_DATE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,END_DATE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,AMOUNT
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,APPROVED_AMOUNT
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,APPROVED_DATE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,SPECIAL_CLAIM_CODE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,DIS_CM_SITE_CD
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CLAIM_DUE_DATE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CREATION_DATE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,ORG_ORGANISATN_CD
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,GST_AMOUNT
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,PRV_PROVIDER_ID
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,PGC_PROGRAM_CA
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,JSKR_ID
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CONNECT_GL_ACCT
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,CONNECT_CST_CENTRE
ESS,TWES Claim,ESS,SUB858_CLAIM_NIAA,IsActive
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,pmc_name
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,pmc_opportunityid
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,pmc_opportunityidname
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,pmc_opportunitystakeholderid
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,pmc_stakeholderinterest
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,pmc_stakeholdertypename
FUSION,Opportunity Stakeholder,FUSION,pmc_opportunitystakeholder,statuscodename
ESS,TWES Site Contract,ESS,TWES Contract Static List,Contract Id
ESS,TWES Commencement History,ESS,TWES Contract Static List,Contract Id
ESS,TWES Commencement History,ESS,TWES Contract Static List,Is Active
ESS,TWES Site Contract,ESS,TWES Contract Static List,Is Active
ACARA,School Attendance,ACARA,SchoolAttendance,ID
ACARA,School Attendance,ACARA,SchoolAttendance,Calendar Year
ACARA,School Attendance,ACARA,SchoolAttendance,ACARA_SML_ID
ACARA,School Attendance,ACARA,SchoolAttendance,Term/Semester Description
ACARA,School Attendance,ACARA,SchoolAttendance,Attendance Rate
ACARA,School Attendance,ACARA,SchoolAttendance,Indigenous Attendance Rate
ACARA,School Attendance,ACARA,SchoolAttendance,Non-Indigenous Attendance Rate
ACARA,School Attendance,ACARA,SchoolAttendance,Attendance Level
ACARA,School Attendance,ACARA,SchoolAttendance,Indigenous Attendance Level
ACARA,School Attendance,ACARA,SchoolAttendance,Non-Indigenous Attendance Level
CRM,Interaction,CRM,email_etltransform,activityid
CRM,Interaction,CRM,email_etltransform,description
ESS,Grant Activity KPI Assessment,Forms,CDP_PPR_Result_History,Organisation Region Key
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,Organisation Region Key
GPS,Grant Activity Performance Item,Forms,CDP_PPR_Result_History,Organisation Region Key
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,PPR Measure Key
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,PPR Measure Value
ESS,Grant Activity KPI Assessment,Forms,CDP_PPR_Result_History,PPR Measure Value
GPS,Grant Activity Performance Item,Forms,CDP_PPR_Result_History,PPR Measure Value
GPS,Grant Activity Performance Item,Forms,CDP_PPR_Result_History,PPR Number
ESS,Grant Activity KPI Assessment,Forms,CDP_PPR_Result_History,PPR Number
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,PPR Number
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,Measure
ESS,Grant Activity KPI Assessment,Forms,CDP_PPR_Result_History,Measure
GPS,Grant Activity Performance Item,Forms,CDP_PPR_Result_History,Measure
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,Deleted
ESS,CDP PPR Result History,Forms,CDP_PPR_Result_History,PPR Key
ESS,Grant Activity KPI Assessment,Forms,CDP_PPR_Result_History,PPR Id
GPS,Grant Activity Performance Item,Forms,CDP_PPR_Result_History,PPR Id
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_activityreviewitemid
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_answer
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_justification
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_name
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_number
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_question
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_reviewid
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_reviewidname
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,pmc_reviewitemid
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,statecodename
FUSION,Grant Activity Review Item,FUSION,pmc_activityreviewitem,statuscodename
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Response ID
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Form ID
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Placement Number
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee CRN
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Name
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Date Of Birth
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Age At Employment Start Date
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Gender
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Indigeneity
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Job Title
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employment Industry
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employment Type
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employment Start Date
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Hours Worked This Quarter
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Wages Paid This Quarter
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Hourly Rate
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee Ceased Employment This Quarter
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Employee SLK_581
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Non Standard Entry Type
SnapForms_RJED,Employment Report Placement,Forms_RJED,Employment Report Placement Manual Upload,Non Standard Entry Reason
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_addedbyidname
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_additionalconditionidname
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_additionjustification
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_additionriskprofileidname
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_applicablefrom
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_applicableto
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_lastreviewedbyidname
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_lastrevieweddate
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_name
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_organisationadditionalconditionid
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_organisationid
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_removaljustification
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_removalriskprofileidname
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_removedbyidname
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,pmc_sourcename
FUSION,Organisation Additional Condition,FUSION,pmc_organisationadditionalcondition,statuscodename
ACARA,School Governing Body,ACARA,SchoolGoverningBody,ID
ACARA,School Governing Body,ACARA,SchoolGoverningBody,Calendar Year
ACARA,School Governing Body,ACARA,SchoolGoverningBody,ACARA_SML_ID
ACARA,School Governing Body,ACARA,SchoolGoverningBody,Governing Body
ACARA,School Governing Body,ACARA,SchoolGoverningBody,Governing Body URL
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Id
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Sex
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Age Code
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Age
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,IREG Code
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Indigenous Region
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Projection Series
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Year
ABSDataPack,ATSIP IREG Projected Population,ABSDataPack,IREG Projected Population,Value
GPS,Grant Activity Milestone,GPS,Dim_Legal_Entity_Organisation,%Dim_Legal_Entity_Organisation_Key
ESS,CDP Job Seeker,abs,STATE,State Name
ESS,CDP Site Contract,abs,STATE,State Name
ESS,CDP Organisation,abs,STATE,State Name
ESS,CDP Region,abs,STATE,State Name
ESS,CDP Region,abs,STATE,State/Territory
ESS,CDP Organisation,abs,STATE,State/Territory
ESS,CDP Site Contract,abs,STATE,State/Territory
ESS,CDP Job Seeker,abs,STATE,State/Territory
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_actionofficeridname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_actionofficerrelationship
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_additionalconditionsmessage
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_agencyregionid
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_approvedbyname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_approveddate
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_approvedname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_assessmentduedate
FUSION,Organisation Risk Profile Derived History,FUSION,pmc_organisationriskprofile,pmc_assessmentduedate
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_clearancecomments
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_clearedbyname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_clearedname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_clearedon
FUSION,Organisation Risk Profile Derived History,FUSION,pmc_organisationriskprofile,pmc_clearedon
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_conflictofinterestname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_exemptionremovaljustification
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_expirydate
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_fundedatreviewname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_grantapplicationid
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_isautomaticallycreatedname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_keycontactidname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_name
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_notifiedbyname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_notifiedon
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_onbehalfof
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_organisationid
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_organisationnotifiedname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_organisationriskprofileid
FUSION,Organisation Risk Profile Derived History,FUSION,pmc_organisationriskprofile,pmc_organisationriskprofileid
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_preparedforreviewbyname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_preparedforreviewon
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_prereviewapproveddate
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_prereviewexpirydate
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_prereviewriskratingname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_questionnairetemplateid
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_readyforreviewname
FUSION,Organisation Risk Profile,FUSION,pmc_organisationriskprofile,pmc_reasonforchange
